entry_id,yoruba_word,tone_marked_form,ipa_transcription,pos_tag,pos_subcategory,grammatical_features,english_gloss,morphological_structure,morpheme_count,root_morpheme,derivational_affixes,inflectional_affixes,tone_pattern,syllable_count,syllable_structure,vowel_harmony_class,nasality,example_sentence_yoruba,example_sentence_tone_marked,example_sentence_english,syntactic_role,valency,aspect_marker,tense_marker,negation_form,dialect_variant,register,frequency_class,semantic_field,animacy,noun_class,verb_class,adposition_type,complementizer_type,focus_marker,serial_verb_position,idiomatic_usage,source_corpus,data_collector,annotation_confidence,notes
YOR_002176,Ileṣa,Ileṣa,/ileʃa/,noun,common,[],gloss_pending,derived,3,Ileṣa,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran Ileṣa,Mo fẹ́ràn Ileṣa,I like Ileṣa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002177,Ileya,Ileya,/ileja/,noun,common,[],gloss_pending,derived,3,Ileya,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran Ileya,Mo fẹ́ràn Ileya,I like Ileya,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002178,ilẹ,ilẹ,/ilɛ/,noun,common,[],gloss_pending,root,2,ilẹ,none,none,M-H,2,V-CV,ATR+,non-nasal,Mo feran ilẹ,Mo fẹ́ràn ilẹ,I like ilẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002179,Ilẹ Adulawọ,Ilẹ Adulawọ,/ilɛ adulawɔ/,phrase,common,[],gloss_pending,derived,6,Ilẹ Adulawọ,none,none,M-H-M-M-M-H,6,V-CV,ATR+,non-nasal,Mo feran Ilẹ Adulawọ,Mo fẹ́ràn Ilẹ Adulawọ,I like Ilẹ Adulawọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002180,ilẹ aye,ilẹ aye,/ilɛ aje/,phrase,common,[],gloss_pending,derived,4,ilẹ aye,none,none,M-H-M-M,4,V-CV,ATR+,non-nasal,Mo feran ilẹ aye,Mo fẹ́ràn ilẹ aye,I like ilẹ aye,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002181,ilẹ Faranse,ilẹ Faranse,/ilɛ faranse/,phrase,common,[],gloss_pending,derived,5,ilẹ Faranse,none,none,M-H-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran ilẹ Faranse,Mo fẹ́ràn ilẹ Faranse,I like ilẹ Faranse,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002182,Ilẹ kaaarọ-oojiire,Ilẹ kaaarọ-oojiire,/ilɛ kaaarɔ-ooɟiire/,phrase,common,[],gloss_pending,derived,11,Ilẹ kaaarọ-oojiire,none,none,M-H-M-M-M-H-M-M-M-M-M,11,V-CV,ATR+,non-nasal,Mo feran Ilẹ kaaarọ-oojiire,Mo fẹ́ràn Ilẹ kaaarọ-oojiire,I like Ilẹ kaaarọ-oojiire,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002183,ilẹ-okeere,ilẹ-okeere,/ilɛ-okeere/,noun,common,[],gloss_pending,derived,6,ilẹ-okeere,none,none,M-H-M-M-M-M,6,V-CV,ATR+,non-nasal,Mo feran ilẹ-okeere,Mo fẹ́ràn ilẹ-okeere,I like ilẹ-okeere,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002184,ilẹkẹ,ilẹkẹ,/ilɛkɛ/,noun,common,[],gloss_pending,derived,3,ilẹkẹ,none,none,M-H-H,3,V-CV,ATR+,non-nasal,Mo feran ilẹkẹ,Mo fẹ́ràn ilẹkẹ,I like ilẹkẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002185,ilẹkun,ilẹkun,/ilɛkun/,noun,common,[],gloss_pending,derived,3,ilẹkun,none,none,M-H-M,3,V-CV,ATR+,non-nasal,Mo feran ilẹkun,Mo fẹ́ràn ilẹkun,I like ilẹkun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002186,ilomi afẹfẹ,ilomi afẹfẹ,/ilomi afɛfɛ/,phrase,common,[],gloss_pending,derived,7,ilomi afẹfẹ,none,none,M-M-L-M-M-H-H,7,V-CV,ATR+,non-nasal,Mo feran ilomi afẹfẹ,Mo fẹ́ràn ilomi afẹfẹ,I like ilomi afẹfẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002187,iloro,iloro,/iloro/,noun,common,[],gloss_pending,derived,3,iloro,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran iloro,Mo fẹ́ràn iloro,I like iloro,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002188,Ilọri,Ilọri,/ilɔri/,noun,common,[],gloss_pending,derived,3,Ilọri,none,none,M-H-M,3,V-CV,ATR+,non-nasal,Mo feran Ilọri,Mo fẹ́ràn Ilọri,I like Ilọri,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002189,Ilọrin,Ilọrin,/ilɔrin/,noun,common,[],gloss_pending,derived,3,Ilọrin,none,none,M-H-M,3,V-CV,ATR+,non-nasal,Mo feran Ilọrin,Mo fẹ́ràn Ilọrin,I like Ilọrin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002190,ilọsiwaju,ilọsiwaju,/ilɔsiwaɟu/,noun,common,[],gloss_pending,derived,5,ilọsiwaju,none,none,M-H-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran ilọsiwaju,Mo fẹ́ràn ilọsiwaju,I like ilọsiwaju,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002191,ilọwọọrọ,ilọwọọrọ,/ilɔwɔɔrɔ/,noun,common,[],gloss_pending,derived,5,ilọwọọrọ,none,none,M-H-H-H-H,5,V-CV,ATR+,non-nasal,Mo feran ilọwọọrọ,Mo fẹ́ràn ilọwọọrọ,I like ilọwọọrọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002192,ilu,ilu,/ilu/,noun,common,[],gloss_pending,root,2,ilu,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran ilu,Mo fẹ́ràn ilu,I like ilu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002193,ilumoye,ilumoye,/ilumoje/,noun,common,[],gloss_pending,derived,5,ilumoye,none,none,M-M-L-M-M,5,V-CV,ATR+,non-nasal,Mo feran ilumoye,Mo fẹ́ràn ilumoye,I like ilumoye,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002194,ilumọọka,ilumọọka,/ilumɔɔka/,noun,common,[],gloss_pending,derived,6,ilumọọka,none,none,M-M-L-H-H-M,6,V-CV,ATR+,non-nasal,Mo feran ilumọọka,Mo fẹ́ràn ilumọọka,I like ilumọọka,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002195,imado,imado,/imado/,noun,common,[],gloss_pending,derived,4,imado,none,none,M-L-M-M,4,V-CV,ATR+,non-nasal,Mo feran imado,Mo fẹ́ràn imado,I like imado,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002196,imale,imale,/imale/,noun,common,[],gloss_pending,derived,4,imale,none,none,M-L-M-M,4,V-CV,ATR+,non-nasal,Mo feran imale,Mo fẹ́ràn imale,I like imale,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002197,imeeli,imeeli,/imeeli/,noun,common,[],gloss_pending,derived,5,imeeli,none,none,M-L-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran imeeli,Mo fẹ́ràn imeeli,I like imeeli,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002198,imi,imi,/imi/,noun,common,[],gloss_pending,derived,3,imi,none,none,M-L-M,3,V-CV,ATR+,non-nasal,Mo feran imi,Mo fẹ́ràn imi,I like imi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002199,imi-ọjọ,imi-ọjọ,/imi-ɔɟɔ/,noun,common,[],gloss_pending,derived,5,imi-ọjọ,none,none,M-L-M-H-H,5,V-CV,ATR+,non-nasal,Mo feran imi-ọjọ,Mo fẹ́ràn imi-ọjọ,I like imi-ọjọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002200,imisi,imisi,/imisi/,noun,common,[],gloss_pending,derived,4,imisi,none,none,M-L-M-M,4,V-CV,ATR+,non-nasal,Mo feran imisi,Mo fẹ́ràn imisi,I like imisi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002201,Imo,Imo,/imo/,noun,common,[],gloss_pending,derived,3,Imo,none,none,M-L-M,3,V-CV,ATR+,non-nasal,Mo feran Imo,Mo fẹ́ràn Imo,I like Imo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002202,imọ,imọ,/imɔ/,noun,common,[],gloss_pending,derived,3,imọ,none,none,M-L-H,3,V-CV,ATR+,non-nasal,Mo feran imọ,Mo fẹ́ràn imọ,I like imọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002203,imọ ajakalẹ arun,imọ ajakalẹ arun,/imɔ aɟakalɛ arun/,phrase,common,[],gloss_pending,derived,9,imọ ajakalẹ arun,none,none,M-L-H-M-M-M-H-M-M,9,V-CV,ATR+,non-nasal,Mo feran imọ ajakalẹ arun,Mo fẹ́ràn imọ ajakalẹ arun,I like imọ ajakalẹ arun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002204,imọ arun eweko,imọ arun eweko,/imɔ arun eweko/,phrase,common,[],gloss_pending,derived,8,imọ arun eweko,none,none,M-L-H-M-M-M-M-M,8,V-CV,ATR+,non-nasal,Mo feran imọ arun eweko,Mo fẹ́ràn imọ arun eweko,I like imọ arun eweko,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002205,imọ eto ọrọ-aje,imọ eto ọrọ-aje,/imɔ eto ɔrɔ-aɟe/,phrase,common,[],gloss_pending,derived,9,imọ eto ọrọ-aje,none,none,M-L-H-M-M-H-H-M-M,9,V-CV,ATR+,non-nasal,Mo feran imọ eto ọrọ-aje,Mo fẹ́ràn imọ eto ọrọ-aje,I like imọ eto ọrọ-aje,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002206,imọ ẹda-ede,imọ ẹda-ede,/imɔ ɛda-ede/,phrase,common,[],gloss_pending,derived,7,imọ ẹda-ede,none,none,M-L-H-H-M-M-M,7,V-CV,ATR+,non-nasal,Mo feran imọ ẹda-ede,Mo fẹ́ràn imọ ẹda-ede,I like imọ ẹda-ede,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002207,imọ ẹrọ,imọ ẹrọ,/imɔ ɛrɔ/,phrase,common,[],gloss_pending,derived,5,imọ ẹrọ,none,none,M-L-H-H-H,5,V-CV,ATR+,non-nasal,Mo feran imọ ẹrọ,Mo fẹ́ràn imọ ẹrọ,I like imọ ẹrọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002208,imọ ijinlẹ,imọ ijinlẹ,/imɔ iɟinlɛ/,phrase,common,[],gloss_pending,derived,6,imọ ijinlẹ,none,none,M-L-H-M-M-H,6,V-CV,ATR+,non-nasal,Mo feran imọ ijinlẹ,Mo fẹ́ràn imọ ijinlẹ,I like imọ ijinlẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002209,imọ iṣegun,imọ iṣegun,/imɔ iʃegun/,phrase,common,[],gloss_pending,derived,6,imọ iṣegun,none,none,M-L-H-M-M-M,6,V-CV,ATR+,non-nasal,Mo feran imọ iṣegun,Mo fẹ́ràn imọ iṣegun,I like imọ iṣegun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002210,imọ iṣẹ ẹrọ,imọ iṣẹ ẹrọ,/imɔ iʃɛ ɛrɔ/,phrase,common,[],gloss_pending,derived,7,imọ iṣẹ ẹrọ,none,none,M-L-H-M-H-H-H,7,V-CV,ATR+,non-nasal,Mo feran imọ iṣẹ ẹrọ,Mo fẹ́ràn imọ iṣẹ ẹrọ,I like imọ iṣẹ ẹrọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002211,imọ iṣiro,imọ iṣiro,/imɔ iʃiro/,phrase,common,[],gloss_pending,derived,6,imọ iṣiro,none,none,M-L-H-M-M-M,6,V-CV,ATR+,non-nasal,Mo feran imọ iṣiro,Mo fẹ́ràn imọ iṣiro,I like imọ iṣiro,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002212,imọ iwalaaye-nnkan onikaako,imọ iwalaaye-nnkan onikaako,/imɔ iwalaaje-nnkan onikaako/,phrase,common,[],gloss_pending,derived,14,imọ iwalaaye-nnkan onikaako,none,none,M-L-H-M-M-M-M-M-M-M-M-M-M-M,14,V-CV,ATR+,non-nasal,Mo feran imọ iwalaaye-nnkan onikaako,Mo fẹ́ràn imọ iwalaaye-nnkan onikaako,I like imọ iwalaaye-nnkan onikaako,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002213,imọ nipa ẹda eniyan,imọ nipa ẹda eniyan,/imɔ nik͡pa ɛda enijan/,phrase,common,[],gloss_pending,derived,10,imọ nipa ẹda eniyan,none,none,M-L-H-M-M-H-M-M-M-M,10,V-CV,ATR+,non-nasal,Mo feran imọ nipa ẹda eniyan,Mo fẹ́ràn imọ nipa ẹda eniyan,I like imọ nipa ẹda eniyan,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002214,imọ sayẹnsi,imọ sayẹnsi,/imɔ sajɛnsi/,phrase,common,[],gloss_pending,derived,6,imọ sayẹnsi,none,none,M-L-H-M-H-M,6,V-CV,ATR+,non-nasal,Mo feran imọ sayẹnsi,Mo fẹ́ràn imọ sayẹnsi,I like imọ sayẹnsi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002215,imọlara,imọlara,/imɔlara/,noun,common,[],gloss_pending,derived,5,imọlara,none,none,M-L-H-M-M,5,V-CV,ATR+,non-nasal,Mo feran imọlara,Mo fẹ́ràn imọlara,I like imọlara,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002216,imọle,imọle,/imɔle/,noun,common,[],gloss_pending,derived,4,imọle,none,none,M-L-H-M,4,V-CV,ATR+,non-nasal,Mo feran imọle,Mo fẹ́ràn imọle,I like imọle,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002217,imọlẹ,imọlẹ,/imɔlɛ/,noun,common,[],gloss_pending,derived,4,imọlẹ,none,none,M-L-H-H,4,V-CV,ATR+,non-nasal,Mo feran imọlẹ,Mo fẹ́ràn imọlẹ,I like imọlẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002218,imọran,imọran,/imɔran/,noun,common,[],gloss_pending,derived,4,imọran,none,none,M-L-H-M,4,V-CV,ATR+,non-nasal,Mo feran imọran,Mo fẹ́ràn imọran,I like imọran,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002219,imu,imu,/imu/,noun,common,[],gloss_pending,derived,3,imu,none,none,M-L-M,3,V-CV,ATR+,non-nasal,Mo feran imu,Mo fẹ́ràn imu,I like imu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002220,in,in,/in/,noun,common,[],gloss_pending,root,1,in,none,none,M,1,V-CV,ATR+,non-nasal,Mo feran in,Mo fẹ́ràn in,I like in,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002221,in ṣere,in ṣere,/in ʃere/,phrase,common,[],gloss_pending,derived,3,in ṣere,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran in ṣere,Mo fẹ́ràn in ṣere,I like in ṣere,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002222,ina,ina,/ina/,noun,common,[],gloss_pending,root,2,ina,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran ina,Mo fẹ́ràn ina,I like ina,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002223,inagijẹ,inagijẹ,/inagiɟɛ/,noun,common,[],gloss_pending,derived,4,inagijẹ,none,none,M-M-M-H,4,V-CV,ATR+,non-nasal,Mo feran inagijẹ,Mo fẹ́ràn inagijẹ,I like inagijẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002224,inaki,inaki,/inaki/,noun,common,[],gloss_pending,derived,3,inaki,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran inaki,Mo fẹ́ràn inaki,I like inaki,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002225,India,India,/india/,noun,common,[],gloss_pending,derived,3,India,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran India,Mo fẹ́ràn India,I like India,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002226,indomi,indomi,/indomi/,noun,common,[],gloss_pending,derived,4,indomi,none,none,M-M-L-M,4,V-CV,ATR+,non-nasal,Mo feran indomi,Mo fẹ́ràn indomi,I like indomi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002227,Indoneṣia,Indoneṣia,/indoneʃia/,noun,common,[],gloss_pending,derived,5,Indoneṣia,none,none,M-M-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran Indoneṣia,Mo fẹ́ràn Indoneṣia,I like Indoneṣia,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002228,inifẹẹ-obinrin-sobinrin,inifẹẹ-obinrin-sobinrin,/inifɛɛ-obinrin-sobinrin/,noun,common,[],gloss_pending,derived,10,inifẹẹ-obinrin-sobinrin,none,none,M-M-H-H-M-M-M-M-M-M,10,V-CV,ATR+,non-nasal,Mo feran inifẹẹ-obinrin-sobinrin,Mo fẹ́ràn inifẹẹ-obinrin-sobinrin,I like inifẹẹ-obinrin-sobinrin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002229,inifẹẹ-ọkunrin-sọkunrin,inifẹẹ-ọkunrin-sọkunrin,/inifɛɛ-ɔkunrin-sɔkunrin/,noun,common,[],gloss_pending,derived,10,inifẹẹ-ọkunrin-sọkunrin,none,none,M-M-H-H-H-M-M-H-M-M,10,V-CV,ATR+,non-nasal,Mo feran inifẹẹ-ọkunrin-sọkunrin,Mo fẹ́ràn inifẹẹ-ọkunrin-sọkunrin,I like inifẹẹ-ọkunrin-sọkunrin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002230,innsi,innsi,/innsi/,noun,common,[],gloss_pending,root,2,innsi,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran innsi,Mo fẹ́ràn innsi,I like innsi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002231,inọki,inọki,/inɔki/,noun,common,[],gloss_pending,derived,3,inọki,none,none,M-H-M,3,V-CV,ATR+,non-nasal,Mo feran inọki,Mo fẹ́ràn inọki,I like inọki,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_002232,Intanẹẹti,Intanẹẹti,/intanɛɛti/,noun,common,[],gloss_pending,derived,5,Intanẹẹti,none,none,M-M-H-H-M,5,V-CV,ATR+,non-nasal,Mo feran Intanẹẹti,Mo fẹ́ràn Intanẹẹti,I like Intanẹẹti,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
